-6.539498931619761, 14.925598701596925
-7.655751933398463, 13.986591730853807
-9.170555518796874, 12.754159677111751
-9.489863037157825, 12.343294503193462
-9.571597043564225, 11.52140068734407
-7.823423409397847, 10.75767813148277
-5.358792827646326, 10.169870509981276
-2.019374851613861, 9.464389271827843
6.250861126138929, 8.170376482401887
10.22679240730001, 7.494062608248905
13.406167414597704, 6.436377860203709
10.062234607735164, 5.439316392338796
2.4224402660636457, 4.472870148016391
-10.94503971883502, 3.5961678427281996
-18.583355064200113, 3.187451105549737
-29.722532508728023, 2.603636774075529
-38.1572484441348, 1.8722575321778976
-41.579101003771434, 1.4916572932032288
-35.614231058144014, 0.8441137893052932
-28.933059848753167, 0.3137768505941274
-13.979083878551045, -0.5418847861877332
-7.060416999116498, -1.5126045514165298
-18.20099559803994, -2.6247942054481577
-24.646150133693475, -3.0925696003985514
-29.89791033390287, -3.5313410993613097
-32.6053298356368, -4.499235203225769
-27.8343212769187, -5.351907710630481
-21.31373792963869, -6.439927451339077
-16.2241224297574, -7.145922446104212
-14.474703325017224, -7.439978048581139
-11.693178324141492, -8.526900218346562
-9.232829047487456, -10.729187992106834
-8.123659659597323, -12.461411818737332
-7.649057529064223, -13.488948394705197
-6.061938808473855, -14.986478860083054
